product_id,non_disponibili,disponibili,totale,percentuale_disponibili
17419,12,9,21,42.9
19498,19,9,28,32.1
16047,18,9,27,33.3
20160,13,9,22,40.9
17859,16,9,25,36.0
2978,14,9,23,39.1
21788,12,9,21,42.9
22988,13,9,22,40.9
5382,15,9,24,37.5
27287,14,9,23,39.1
26538,14,9,23,39.1
26611,15,9,24,37.5
23727,17,9,26,34.6
28629,13,9,22,40.9
21912,18,9,27,33.3
15800,17,9,26,34.6
5997,17,9,26,34.6
11615,13,9,22,40.9
18009,14,9,23,39.1
1027,15,9,24,37.5
22326,17,9,26,34.6
19003,18,9,27,33.3
19045,20,9,29,31.0
17007,15,9,24,37.5
23416,13,9,22,40.9
22172,13,9,22,40.9
18904,16,9,25,36.0
6437,17,9,26,34.6
15697,15,9,24,37.5
355,14,9,23,39.1
19860,19,9,28,32.1
1501,14,9,23,39.1
24302,13,9,22,40.9
244,14,9,23,39.1
17915,17,9,26,34.6
8205,13,9,22,40.9
3598,18,9,27,33.3
8106,17,9,26,34.6
3640,14,9,23,39.1
6964,16,9,25,36.0
14134,15,9,24,37.5
24285,14,9,23,39.1
26394,17,9,26,34.6
26410,16,9,25,36.0
27988,17,9,26,34.6
26351,14,9,23,39.1
24760,17,9,26,34.6
4677,16,9,25,36.0
15226,16,9,25,36.0
21299,20,9,29,31.0
20793,17,9,26,34.6
20545,14,9,23,39.1
21591,15,9,24,37.5
20838,17,9,26,34.6
21402,17,9,26,34.6
21147,17,9,26,34.6
20902,20,9,29,31.0
20908,14,9,23,39.1
4806,13,9,22,40.9
6628,16,9,25,36.0
27366,15,9,24,37.5
3303,14,9,23,39.1
7,15,9,24,37.5
20779,19,9,28,32.1
25972,14,9,23,39.1
20873,17,9,26,34.6
4494,16,9,25,36.0
4248,18,9,27,33.3
4533,15,9,24,37.5
2230,12,9,21,42.9
26040,15,9,24,37.5
21189,20,9,29,31.0
4563,16,9,25,36.0
20696,16,9,25,36.0
21464,14,9,23,39.1
20720,13,9,22,40.9
13436,20,9,29,31.0
13485,17,9,26,34.6
13127,16,9,25,36.0
13506,15,9,24,37.5
25961,13,9,22,40.9
25965,17,9,26,34.6
26280,13,9,22,40.9
7206,12,9,21,42.9
7158,16,9,25,36.0
18332,13,9,22,40.9
26710,12,9,21,42.9
7267,18,9,27,33.3
5486,19,9,28,32.1
6260,15,9,24,37.5
20049,20,9,29,31.0
20108,15,9,24,37.5
20445,12,9,21,42.9
25330,9,9,18,50.0
28926,16,9,25,36.0
22280,16,9,25,36.0
19786,14,9,23,39.1
19279,15,9,24,37.5
23928,17,9,26,34.6
22137,10,9,19,47.4
29062,15,9,24,37.5
27274,15,9,24,37.5
23193,14,9,23,39.1
22451,15,9,24,37.5
27854,14,9,23,39.1
22772,14,9,23,39.1
16518,15,9,24,37.5
19179,16,9,25,36.0
5932,18,9,27,33.3
5943,16,9,25,36.0
5947,17,9,26,34.6
9061,15,9,24,37.5
5741,15,9,24,37.5
15556,18,9,27,33.3
6095,14,9,23,39.1
9439,15,9,24,37.5
3784,17,9,26,34.6
20103,17,9,26,34.6
26263,13,9,22,40.9
8157,17,9,26,34.6
29071,19,9,28,32.1
9277,13,9,22,40.9
7608,17,9,26,34.6
21079,14,9,23,39.1
24346,19,9,28,32.1
7469,18,9,27,33.3
10842,19,9,28,32.1
10851,17,9,26,34.6
11394,15,9,24,37.5
10719,17,9,26,34.6
10269,12,9,21,42.9
28457,14,9,23,39.1
13611,14,9,23,39.1
15407,19,9,28,32.1
14236,15,9,24,37.5
20152,16,9,25,36.0
13364,17,9,26,34.6
22994,20,9,29,31.0
17188,17,9,26,34.6
19117,11,9,20,45.0
18877,12,9,21,42.9
10520,17,9,26,34.6
10973,15,9,24,37.5
10489,16,9,25,36.0
12202,17,9,26,34.6
12508,15,9,24,37.5
15140,14,9,23,39.1
14413,15,9,24,37.5
14479,15,9,24,37.5
14859,14,9,23,39.1
2,20,9,29,31.0
20234,14,9,23,39.1
19725,16,9,25,36.0
23826,17,9,26,34.6
25363,16,9,25,36.0
20249,14,9,23,39.1
25634,15,9,24,37.5
3621,20,9,29,31.0
28965,15,9,24,37.5
3110,16,9,25,36.0
20264,14,9,23,39.1
25387,12,9,21,42.9
25643,15,9,24,37.5
27703,17,9,26,34.6
5177,14,9,23,39.1
20287,19,9,28,32.1
25410,16,9,25,36.0
1349,15,9,24,37.5
27724,12,9,21,42.9
25936,16,9,25,36.0
10577,16,9,25,36.0
9555,17,9,26,34.6
22612,16,9,25,36.0
27736,12,9,21,42.9
25697,16,9,25,36.0
19309,13,9,22,40.9
9588,13,9,22,40.9
22901,18,9,27,33.3
24182,17,9,26,34.6
19070,14,9,23,39.1
25479,11,9,20,45.0
19080,15,9,24,37.5
25736,13,9,22,40.9
22411,15,9,24,37.5
17548,16,9,25,36.0
25744,16,9,25,36.0
8354,13,9,22,40.9
21933,17,9,26,34.6
25529,11,9,20,45.0
24784,14,9,23,39.1
10708,16,9,25,36.0
11736,14,9,23,39.1
25564,13,9,22,40.9
8671,14,9,23,39.1
10720,16,9,25,36.0
24810,15,9,24,37.5
10998,12,9,21,42.9
26105,13,9,22,40.9
28412,16,9,25,36.0
18340,15,9,24,37.5
23742,13,9,22,40.9
22178,14,9,23,39.1
27089,16,9,25,36.0
8902,19,9,28,32.1
18970,17,9,26,34.6
22365,15,9,24,37.5
20979,19,9,28,32.1
12075,14,9,23,39.1
12109,12,9,21,42.9
11973,15,9,24,37.5
12156,12,9,21,42.9
6392,21,9,30,30.0
24825,14,9,23,39.1
25258,18,9,27,33.3
16879,14,9,23,39.1
21564,14,9,23,39.1
7349,11,9,20,45.0
27347,20,9,29,31.0
11670,16,9,25,36.0
15254,16,9,25,36.0
23821,13,9,22,40.9
24084,14,9,23,39.1
18216,13,9,22,40.9
3065,16,9,25,36.0
28747,15,9,24,37.5
26952,17,9,26,34.6
27260,14,9,23,39.1
26857,16,9,25,36.0
23832,16,9,25,36.0
20026,18,9,27,33.3
23633,18,9,27,33.3
13169,13,9,22,40.9
22667,13,9,22,40.9
12703,13,9,22,40.9
18848,15,9,24,37.5
945,15,9,24,37.5
24005,16,9,25,36.0
23757,19,9,28,32.1
1231,15,9,24,37.5
22256,10,9,19,47.4
18936,18,9,27,33.3
7955,15,9,24,37.5
7706,16,9,25,36.0
8048,20,9,29,31.0
8049,17,9,26,34.6
7298,16,9,25,36.0
26646,15,9,24,37.5
10016,14,9,23,39.1
23855,14,9,23,39.1
19388,15,9,24,37.5
800,18,9,27,33.3
18688,15,9,24,37.5
2842,18,9,27,33.3
2194,20,9,29,31.0
10241,20,9,29,31.0
9232,18,9,27,33.3
5907,16,9,25,36.0
9034,18,9,27,33.3
13981,11,9,20,45.0
3845,14,9,23,39.1
26391,11,9,20,45.0
8255,17,9,26,34.6
26219,14,9,23,39.1
26081,18,9,27,33.3
25871,13,9,22,40.9
17458,18,9,27,33.3
26206,12,9,21,42.9
9442,18,9,27,33.3
12854,16,9,25,36.0
12776,17,9,26,34.6
3169,13,9,22,40.9
18008,17,9,26,34.6
19065,15,9,24,37.5
19621,16,9,25,36.0
20327,17,9,26,34.6
28266,16,9,25,36.0
28074,14,9,23,39.1
28352,15,9,24,37.5
20179,14,9,23,39.1
25316,18,9,27,33.3
27892,11,9,20,45.0
21534,15,9,24,37.5
21303,13,9,22,40.9
4754,17,9,26,34.6
21138,14,9,23,39.1
4910,19,9,28,32.1
4660,14,9,23,39.1
4575,12,9,21,42.9
24843,16,9,25,36.0
13507,19,9,28,32.1
26921,17,9,26,34.6
8312,19,9,28,32.1
8400,11,9,20,45.0
26196,19,9,28,32.1
18043,14,9,23,39.1
23204,17,9,26,34.6
26028,17,9,26,34.6
26821,17,9,26,34.6
26064,12,9,21,42.9
21230,13,9,22,40.9
23884,14,9,23,39.1
2166,16,9,25,36.0
17837,13,9,22,40.9
17588,15,9,24,37.5
2998,14,9,23,39.1
24275,16,9,25,36.0
18139,16,9,25,36.0
18158,18,9,27,33.3
1048,13,9,22,40.9
3378,13,9,22,40.9
5725,16,9,25,36.0
3750,12,9,21,42.9
3252,12,9,21,42.9
13685,15,9,24,37.5
5664,11,9,20,45.0
7209,14,9,23,39.1
7778,15,9,24,37.5
848,16,9,25,36.0
5426,12,9,21,42.9
2878,21,9,30,30.0
5499,14,9,23,39.1
9881,17,9,26,34.6
18545,16,9,25,36.0
1639,12,9,21,42.9
7946,11,9,20,45.0
7859,13,9,22,40.9
4673,15,9,24,37.5
7273,15,9,24,37.5
5232,16,9,25,36.0
5613,13,9,22,40.9
5624,18,9,27,33.3
3515,17,9,26,34.6
7166,14,9,23,39.1
19018,13,9,22,40.9
9577,12,9,21,42.9
12823,16,9,25,36.0
12871,12,9,21,42.9
13159,13,9,22,40.9
14182,15,9,24,37.5
22949,17,9,26,34.6
23019,17,9,26,34.6
1597,14,9,23,39.1
15714,11,9,20,45.0
16551,14,9,23,39.1
12529,14,9,23,39.1
20481,17,9,26,34.6
2323,16,9,25,36.0
6932,15,9,24,37.5
4155,18,9,27,33.3
20341,18,9,27,33.3
2950,14,9,23,39.1
1219,14,9,23,39.1
1005,15,9,24,37.5
14074,14,9,23,39.1
8799,14,9,23,39.1
20224,20,9,29,31.0
20227,14,9,23,39.1
19874,20,9,29,31.0
26549,18,9,27,33.3
19916,13,9,22,40.9
20439,14,9,23,39.1
22251,13,9,22,40.9
20220,18,9,27,33.3
2109,18,9,27,33.3
2408,14,9,23,39.1
2411,14,9,23,39.1
6800,17,9,26,34.6
8514,13,9,22,40.9
20471,13,9,22,40.9
14918,16,9,25,36.0
5921,13,9,22,40.9
21970,18,9,27,33.3
6814,14,9,23,39.1
17680,17,9,26,34.6
1619,18,9,27,33.3
23124,17,9,26,34.6
28019,19,9,28,32.1
17272,10,9,19,47.4
17554,19,9,28,32.1
13705,12,9,21,42.9
28005,15,9,24,37.5
20320,17,9,26,34.6
20071,11,9,20,45.0
20436,21,9,30,30.0
18929,15,9,24,37.5
19196,13,9,22,40.9
27082,17,9,26,34.6
3444,14,9,23,39.1
7052,19,9,28,32.1
5994,18,9,27,33.3
23435,14,9,23,39.1
24485,13,9,22,40.9
23000,19,9,28,32.1
23576,13,9,22,40.9
27321,14,9,23,39.1
26565,17,9,26,34.6
27094,16,9,25,36.0
27132,15,9,24,37.5
20283,15,9,24,37.5
19575,16,9,25,36.0
6740,15,9,24,37.5
26982,13,9,22,40.9
12177,15,9,24,37.5
12904,14,9,23,39.1
12916,18,9,27,33.3
9226,14,9,23,39.1
9275,19,9,28,32.1
9029,16,9,25,36.0
15438,19,9,28,32.1
24954,13,9,22,40.9
9458,11,9,20,45.0
19219,17,9,26,34.6
19005,17,9,26,34.6
26950,10,9,19,47.4
7310,13,9,22,40.9
7599,14,9,23,39.1
7884,19,9,28,32.1
1491,16,9,25,36.0
2066,16,9,25,36.0
4697,15,9,24,37.5
25442,14,9,23,39.1
23395,21,9,30,30.0
2421,13,9,22,40.9
21388,14,9,23,39.1
7319,15,9,24,37.5
16026,11,9,20,45.0
20953,15,9,24,37.5
4845,14,9,23,39.1
21749,16,9,25,36.0
20991,17,9,26,34.6
11783,12,9,21,42.9
16592,16,9,25,36.0
16245,17,9,26,34.6
16589,14,9,23,39.1
16868,12,9,21,42.9
10101,17,9,26,34.6
13114,14,9,23,39.1
26140,13,9,22,40.9
26242,15,9,24,37.5
26523,17,9,26,34.6
26574,14,9,23,39.1
26590,12,9,21,42.9
10209,19,9,28,32.1
2250,15,9,24,37.5
9749,13,9,22,40.9
12013,14,9,23,39.1
9529,13,9,22,40.9
10091,15,9,24,37.5
15756,13,9,22,40.9
9904,16,9,25,36.0
9704,15,9,24,37.5
11422,15,9,24,37.5
11516,11,9,20,45.0
1993,13,9,22,40.9
24133,14,9,23,39.1
17243,14,9,23,39.1
27180,14,9,23,39.1
27292,13,9,22,40.9
27134,15,9,24,37.5
11467,19,9,28,32.1
1024,16,9,25,36.0
1326,14,9,23,39.1
839,14,9,23,39.1
973,18,9,27,33.3
12267,20,9,29,31.0
16235,17,9,26,34.6
25696,14,9,23,39.1
25509,14,9,23,39.1
26056,15,9,24,37.5
10687,18,9,27,33.3
7547,12,9,21,42.9
17886,16,9,25,36.0
3710,18,9,27,33.3
19204,14,9,23,39.1
21795,15,9,24,37.5
27011,17,9,26,34.6
16329,17,9,26,34.6
18910,19,9,28,32.1
23015,13,9,22,40.9
1183,18,9,27,33.3
13330,16,9,25,36.0
20494,16,9,25,36.0
3867,13,9,22,40.9
5659,16,9,25,36.0
798,12,9,21,42.9
8771,14,9,23,39.1
8261,13,9,22,40.9
5193,17,9,26,34.6
5450,14,9,23,39.1
3426,15,9,24,37.5
3728,14,9,23,39.1
5533,16,9,25,36.0
5292,16,9,25,36.0
19922,23,9,32,28.1
20437,13,9,22,40.9
5605,14,9,23,39.1
3312,16,9,25,36.0
3582,19,9,28,32.1
6654,13,9,22,40.9
16443,18,9,27,33.3
6277,19,9,28,32.1
6373,14,9,23,39.1
14873,15,9,24,37.5
588,12,9,21,42.9
27326,10,9,19,47.4
15039,13,9,22,40.9
14531,13,9,22,40.9
10573,18,9,27,33.3
15289,16,9,25,36.0
6634,11,9,20,45.0
16338,18,9,27,33.3
12269,18,9,27,33.3
24085,19,9,28,32.1
19998,18,9,27,33.3
24366,16,9,25,36.0
8531,15,9,24,37.5
24457,15,9,24,37.5
18836,11,9,20,45.0
28593,19,9,28,32.1
24262,14,9,23,39.1
14150,16,9,25,36.0
28378,17,9,26,34.6
14603,11,9,20,45.0
15141,10,9,19,47.4
14659,15,9,24,37.5
15748,13,9,22,40.9
23813,17,9,26,34.6
23951,18,9,27,33.3
28401,14,9,23,39.1
28929,16,9,25,36.0
10252,10,9,19,47.4
16151,16,9,25,36.0
20051,13,9,22,40.9
21087,17,9,26,34.6
19827,14,9,23,39.1
20340,17,9,26,34.6
19839,20,9,29,31.0
16524,19,9,28,32.1
19351,15,9,24,37.5
413,14,9,23,39.1
24007,19,9,28,32.1
19181,13,9,22,40.9
3832,12,9,21,42.9
24196,14,9,23,39.1
24732,14,9,23,39.1
2244,15,9,24,37.5
3565,19,9,28,32.1
10299,15,9,24,37.5
13847,14,9,23,39.1
13750,14,9,23,39.1
8022,11,9,20,45.0
24598,18,9,27,33.3
24866,17,9,26,34.6
18162,18,9,27,33.3
13957,12,9,21,42.9
13762,12,9,21,42.9
15452,15,9,24,37.5
28816,14,9,23,39.1
22601,14,9,23,39.1
20305,19,9,28,32.1
20196,16,9,25,36.0
16668,18,9,27,33.3
16947,19,9,28,32.1
16717,14,9,23,39.1
16210,15,9,24,37.5
28514,18,9,27,33.3
16757,16,9,25,36.0
9607,17,9,26,34.6
16570,16,9,25,36.0
16573,16,9,25,36.0
17149,13,9,22,40.9
13320,13,9,22,40.9
25621,15,9,24,37.5
26207,17,9,26,34.6
3125,15,9,24,37.5
14199,12,9,21,42.9
9991,13,9,22,40.9
9636,14,9,23,39.1
5078,12,9,21,42.9
4842,16,9,25,36.0
10045,14,9,23,39.1
13224,18,9,27,33.3
13242,14,9,23,39.1
13277,18,9,27,33.3
19842,15,9,24,37.5
19449,18,9,27,33.3
18318,12,9,21,42.9
22752,16,9,25,36.0
15296,18,9,27,33.3
7443,13,9,22,40.9
16761,16,9,25,36.0
27794,12,9,21,42.9
24107,16,9,25,36.0
24440,15,9,24,37.5
17024,14,9,23,39.1
14937,11,9,20,45.0
15997,13,9,22,40.9
16285,13,9,22,40.9
23358,17,9,26,34.6
15988,18,9,27,33.3
12391,13,9,22,40.9
12397,16,9,25,36.0
11632,14,9,23,39.1
3241,18,9,27,33.3
684,18,9,27,33.3
14618,14,9,23,39.1
24290,12,9,21,42.9
23788,16,9,25,36.0
6336,19,9,28,32.1
27906,15,9,24,37.5
10758,14,9,23,39.1
5386,12,9,21,42.9
7455,14,9,23,39.1
22574,16,9,25,36.0
23622,15,9,24,37.5
3414,16,9,25,36.0
6503,13,9,22,40.9
16529,13,9,22,40.9
701,14,9,23,39.1
6847,12,9,21,42.9
1985,17,9,26,34.6
16837,16,9,25,36.0
6345,16,9,25,36.0
7115,17,9,26,34.6
13528,15,9,24,37.5
3567,14,9,23,39.1
9468,15,9,24,37.5
17500,17,9,26,34.6
26137,14,9,23,39.1
17322,13,9,22,40.9
840,19,9,28,32.1
18234,13,9,22,40.9
17707,11,9,20,45.0
1663,17,9,26,34.6
17812,20,9,29,31.0
18457,15,9,24,37.5
1025,15,9,24,37.5
13621,16,9,25,36.0
16521,15,9,24,37.5
20387,15,9,24,37.5
19906,15,9,24,37.5
19936,14,9,23,39.1
23652,16,9,25,36.0
14505,15,9,24,37.5
15047,13,9,22,40.9
15074,12,9,21,42.9
5340,14,9,23,39.1
18994,15,9,24,37.5
28221,15,9,24,37.5
17766,14,9,23,39.1
21606,14,9,23,39.1
24471,15,9,24,37.5
22523,14,9,23,39.1
18787,15,9,24,37.5
28901,15,9,24,37.5
19649,20,9,29,31.0
20412,12,9,21,42.9
300,20,9,29,31.0
7264,18,9,27,33.3
16400,13,9,22,40.9
18571,14,9,23,39.1
2763,20,9,29,31.0
5079,20,9,29,31.0
9651,14,9,23,39.1
6674,18,9,27,33.3
4444,14,9,23,39.1
6756,14,9,23,39.1
21608,16,9,25,36.0
4475,15,9,24,37.5
21149,14,9,23,39.1
15008,11,9,20,45.0
21421,14,9,23,39.1
20927,20,9,29,31.0
20929,15,9,24,37.5
21462,17,9,26,34.6
20982,15,9,24,37.5
6399,15,9,24,37.5
26896,15,9,24,37.5
17317,17,9,26,34.6
24735,15,9,24,37.5
24361,13,9,22,40.9
26823,13,9,22,40.9
19174,13,9,22,40.9
25898,14,9,23,39.1
25849,15,9,24,37.5
25023,15,9,24,37.5
19718,15,9,24,37.5
19731,15,9,24,37.5
19762,20,9,29,31.0
16079,17,9,26,34.6
26449,15,9,24,37.5
25478,17,9,26,34.6
18320,11,9,20,45.0
25505,18,9,27,33.3
25526,16,9,25,36.0
6953,16,9,25,36.0
14733,16,9,25,36.0
14555,11,9,20,45.0
24104,11,9,20,45.0
23863,15,9,24,37.5
8556,14,9,23,39.1
8584,15,9,24,37.5
24029,18,9,27,33.3
9900,18,9,27,33.3
16927,17,9,26,34.6
15913,17,9,26,34.6
22323,11,9,20,45.0
23102,15,9,24,37.5
1155,14,9,23,39.1
18590,11,9,20,45.0
13991,21,9,30,30.0
25009,15,9,24,37.5
23244,20,9,29,31.0
25056,17,9,26,34.6
16610,13,9,22,40.9
29030,16,9,25,36.0
12060,11,9,20,45.0
7197,17,9,26,34.6
7535,16,9,25,36.0
18876,14,9,23,39.1
1790,13,9,22,40.9
10319,17,9,26,34.6
4622,18,9,27,33.3
21023,18,9,27,33.3
1096,18,9,27,33.3
1147,16,9,25,36.0
18871,15,9,24,37.5
10226,17,9,26,34.6
19496,13,9,22,40.9
22609,20,9,29,31.0
22108,18,9,27,33.3
16186,16,9,25,36.0
1080,17,9,26,34.6
27666,15,9,24,37.5
27694,19,9,28,32.1
25657,13,9,22,40.9
28010,17,9,26,34.6
27532,12,9,21,42.9
27539,13,9,22,40.9
27832,13,9,22,40.9
27864,19,9,28,32.1
11313,14,9,23,39.1
11202,18,9,27,33.3
13337,17,9,26,34.6
12895,15,9,24,37.5
4916,18,9,27,33.3
12257,13,9,22,40.9
9111,16,9,25,36.0
17424,21,9,30,30.0
19253,16,9,25,36.0
1680,15,9,24,37.5
17382,15,9,24,37.5
16621,17,9,26,34.6
11836,13,9,22,40.9
9729,12,9,21,42.9
9513,16,9,25,36.0
9551,11,9,20,45.0
9701,14,9,23,39.1
20338,13,9,22,40.9
901,15,9,24,37.5
950,11,9,20,45.0
14044,18,9,27,33.3
7088,13,9,22,40.9
46,18,9,27,33.3
19009,21,9,30,30.0
19804,14,9,23,39.1
19826,13,9,22,40.9
17845,13,9,22,40.9
18800,14,9,23,39.1
16792,17,9,26,34.6
24751,16,9,25,36.0
19583,17,9,26,34.6
9126,15,9,24,37.5
12065,10,9,19,47.4
673,17,9,26,34.6
4804,14,9,23,39.1
10957,16,9,25,36.0
4821,20,9,29,31.0
24952,14,9,23,39.1
14625,17,9,26,34.6
15206,17,9,26,34.6
15222,17,9,26,34.6
14715,18,9,27,33.3
10635,16,9,25,36.0
14990,15,9,24,37.5
14486,12,9,21,42.9
14764,18,9,27,33.3
15054,16,9,25,36.0
14802,13,9,22,40.9
14814,16,9,25,36.0
15073,14,9,23,39.1
15079,19,9,28,32.1
14570,14,9,23,39.1
14831,18,9,27,33.3
14834,12,9,21,42.9
14588,15,9,24,37.5
7965,15,9,24,37.5
12142,15,9,24,37.5
17977,13,9,22,40.9
19169,16,9,25,36.0
1270,16,9,25,36.0
24708,11,9,20,45.0
23873,12,9,21,42.9
18774,15,9,24,37.5
18643,12,9,21,42.9
8444,19,9,28,32.1
28541,16,9,25,36.0
12730,14,9,23,39.1
19964,18,9,27,33.3
66,13,9,22,40.9
20994,16,9,25,36.0
21289,15,9,24,37.5
6984,14,9,23,39.1
20810,14,9,23,39.1
22128,11,9,20,45.0
20931,16,9,25,36.0
5912,20,9,29,31.0
5887,16,9,25,36.0
16989,17,9,26,34.6
26480,16,9,25,36.0
26490,11,9,20,45.0
27276,14,9,23,39.1
27062,18,9,27,33.3
3690,21,9,30,30.0
3376,16,9,25,36.0
10277,12,9,21,42.9
9858,18,9,27,33.3
27046,17,9,26,34.6
10183,17,9,26,34.6
13102,12,9,21,42.9
20772,19,9,28,32.1
20536,15,9,24,37.5
19529,18,9,27,33.3
16080,15,9,24,37.5
21229,15,9,24,37.5
16921,14,9,23,39.1
17457,19,9,28,32.1
17779,16,9,25,36.0
16038,14,9,23,39.1
4327,15,9,24,37.5
26941,15,9,24,37.5
27104,19,9,28,32.1
14366,15,9,24,37.5
14988,15,9,24,37.5
14587,20,9,29,31.0
19523,14,9,23,39.1
8377,12,9,21,42.9
2697,13,9,22,40.9
28314,13,9,22,40.9
28320,11,9,20,45.0
11877,17,9,26,34.6
12253,17,9,26,34.6
12001,14,9,23,39.1
17795,18,9,27,33.3
28616,16,9,25,36.0
19458,12,9,21,42.9
4734,14,9,23,39.1
4362,16,9,25,36.0
4730,15,9,24,37.5
19777,16,9,25,36.0
19633,13,9,22,40.9
3407,16,9,25,36.0
18005,14,9,23,39.1
700,17,9,26,34.6
26078,12,9,21,42.9
17673,10,9,19,47.4
6668,11,9,20,45.0
6650,19,9,28,32.1
24367,19,9,28,32.1
26747,16,9,25,36.0
15192,12,9,21,42.9
15218,20,9,29,31.0
16983,16,9,25,36.0
25187,14,10,24,41.7
27543,12,10,22,45.5
17741,16,10,26,38.5
27803,15,10,25,40.0
16306,17,10,27,37.0
17100,17,10,27,37.0
8406,20,10,30,33.3
27901,17,10,27,37.0
13928,17,10,27,37.0
28670,15,10,25,40.0
3660,15,10,25,40.0
19760,15,10,25,40.0
21849,20,10,30,33.3
18546,15,10,25,40.0
26407,18,10,28,35.7
743,13,10,23,43.5
23347,20,10,30,33.3
27968,21,10,31,32.3
17217,15,10,25,40.0
18560,16,10,26,38.5
17293,15,10,25,40.0
2252,18,10,28,35.7
2024,14,10,24,41.7
5928,20,10,30,33.3
15500,23,10,33,30.3
9383,18,10,28,35.7
9160,17,10,27,37.0
8915,13,10,23,43.5
25050,16,10,26,38.5
20386,16,10,26,38.5
20581,14,10,24,41.7
20610,14,10,24,41.7
5034,14,10,24,41.7
21677,15,10,25,40.0
21945,14,10,24,41.7
28619,17,10,27,37.0
5114,18,10,28,35.7
26961,15,10,25,40.0
5807,20,10,30,33.3
11773,18,10,28,35.7
27960,18,10,28,35.7
28039,18,10,28,35.7
27529,13,10,23,43.5
12762,20,10,30,33.3
11719,17,10,27,37.0
20063,19,10,29,34.5
28427,17,10,27,37.0
13756,12,10,22,45.5
10496,16,10,26,38.5
10790,17,10,27,37.0
11095,17,10,27,37.0
22129,16,10,26,38.5
28627,19,10,29,34.5
24979,16,10,26,38.5
18019,18,10,28,35.7
17047,18,10,28,35.7
24787,16,10,26,38.5
21717,13,10,23,43.5
4668,16,10,26,38.5
11789,11,10,21,47.6
691,14,10,24,41.7
6593,14,10,24,41.7
23802,18,10,28,35.7
14118,18,10,28,35.7
21521,17,10,27,37.0
5022,16,10,26,38.5
17959,19,10,29,34.5
17467,18,10,28,35.7
13966,20,10,30,33.3
989,17,10,27,37.0
16434,19,10,29,34.5
25215,17,10,27,37.0
27792,17,10,27,37.0
15593,16,10,26,38.5
24464,16,10,26,38.5
18726,13,10,23,43.5
18552,14,10,24,41.7
28166,15,10,25,40.0
27974,20,10,30,33.3
19527,16,10,26,38.5
23212,20,10,30,33.3
16826,16,10,26,38.5
17407,16,10,26,38.5
11236,17,10,27,37.0
1575,16,10,26,38.5
6450,15,10,25,40.0
6293,16,10,26,38.5
12723,12,10,22,45.5
1996,18,10,28,35.7
2019,17,10,27,37.0
17169,16,10,26,38.5
17449,23,10,33,30.3
22441,18,10,28,35.7
13502,22,10,32,31.3
6758,17,10,27,37.0
16553,19,10,29,34.5
17101,17,10,27,37.0
12856,18,10,28,35.7
15448,21,10,31,32.3
12964,18,10,28,35.7
10382,18,10,28,35.7
18444,16,10,26,38.5
12537,17,10,27,37.0
25717,16,10,26,38.5
26264,14,10,24,41.7
1362,17,10,27,37.0
26166,18,10,28,35.7
11103,16,10,26,38.5
7786,16,10,26,38.5
6010,19,10,29,34.5
16399,15,10,25,40.0
16565,16,10,26,38.5
28128,14,10,24,41.7
23507,20,10,30,33.3
10773,16,10,26,38.5
18718,17,10,27,37.0
25378,16,10,26,38.5
25432,18,10,28,35.7
26720,13,10,23,43.5
9058,15,10,25,40.0
10855,17,10,27,37.0
26012,14,10,24,41.7
16286,19,10,29,34.5
18129,15,10,25,40.0
26066,18,10,28,35.7
24553,15,10,25,40.0
10478,16,10,26,38.5
27262,14,10,24,41.7
664,15,10,25,40.0
26788,17,10,27,37.0
11889,18,10,28,35.7
12262,17,10,27,37.0
8042,14,10,24,41.7
7534,16,10,26,38.5
28668,15,10,25,40.0
23191,19,10,29,34.5
23371,15,10,25,40.0
20963,16,10,26,38.5
20289,16,10,26,38.5
1356,14,10,24,41.7
20047,19,10,29,34.5
19552,23,10,33,30.3
23187,19,10,29,34.5
23206,16,10,26,38.5
22465,17,10,27,37.0
19150,17,10,27,37.0
23525,16,10,26,38.5
9262,13,10,23,43.5
25154,17,10,27,37.0
15771,17,10,27,37.0
4805,13,10,23,43.5
5067,19,10,29,34.5
21210,19,10,29,34.5
357,19,10,29,34.5
3187,17,10,27,37.0
3227,19,10,29,34.5
705,15,10,25,40.0
3521,20,10,30,33.3
28887,18,10,28,35.7
19858,15,10,25,40.0
28049,13,10,23,43.5
28687,18,10,28,35.7
3551,16,10,26,38.5
2550,17,10,27,37.0
11776,14,10,24,41.7
12281,15,10,25,40.0
28416,12,10,22,45.5
16406,20,10,30,33.3
19457,22,10,32,31.3
24054,20,10,30,33.3
6243,15,10,25,40.0
20740,14,10,24,41.7
16937,15,10,25,40.0
22063,15,10,25,40.0
2866,18,10,28,35.7
2894,16,10,26,38.5
18279,19,10,29,34.5
18625,17,10,27,37.0
26494,20,10,30,33.3
9434,21,10,31,32.3
23256,15,10,25,40.0
3366,17,10,27,37.0
28329,15,10,25,40.0
12748,16,10,26,38.5
11247,18,10,28,35.7
18600,16,10,26,38.5
29040,12,10,22,45.5
12676,19,10,29,34.5
25987,15,10,25,40.0
11677,13,10,23,43.5
13388,18,10,28,35.7
4571,17,10,27,37.0
15521,17,10,27,37.0
25101,19,10,29,34.5
27408,15,10,25,40.0
21531,17,10,27,37.0
21548,18,10,28,35.7
25405,15,10,25,40.0
20855,15,10,25,40.0
21442,18,10,28,35.7
25538,20,10,30,33.3
21483,16,10,26,38.5
21903,20,10,30,33.3
